"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"ios-app","That doesn't look like a CueScore player ID or profile link.","That doesn't look like a CueScore player ID or profile link.","Dat lijkt niet op een CueScore-speler-ID of profiellink.","","",""
"ios-app","That doesn't look like a valid web address — check it and try again.","That doesn't look like a valid web address — check it and try again.","","","",""
"ios-app","That ladder is for players whose home town is that city.","That ladder is for players whose home town is that city.","","","",""
"ios-app","That ladder isn't taking new members right now.","That ladder isn't taking new members right now.","","","",""
"ios-app","That link has no venue number in it. We need the club's CueScore venue page — the link ends in a number, like cuescore.com/venue/Club+Name/60451687. Or add it manually below.","That link has no venue number in it. We need the club's CueScore venue page — the link ends in a number, like cuescore.com/venue/Club+Name/60451687. Or add it manually below.","","","",""
"ios-app","That message is too long — the limit is 2,000 characters.","That message is too long — the limit is 2,000 characters.","Dat bericht is te lang — de limiet is 2.000 tekens.","","",""
"ios-app","That's the name on your row, in player search, and on your profile.","That's the name on your row, in player search, and on your profile.","Dat is voortaan de naam op je regel, in het zoeken naar spelers en op je profiel.","","",""
"ios-app","The %@ Ladder is for players with a club in the city","The %@ Ladder is for players with a club in the city","","","%@",""
"ios-app","The %@ Ladder is open to you","The %@ Ladder is open to you","","","%@",""
"ios-app","The address is used to place the venue on the map — it's a public pool room, not a private address.","The address is used to place the venue on the map — it's a public pool room, not a private address.","Het adres wordt gebruikt om de locatie op de kaart te zetten — het is een openbare poolzaal, geen privéadres.","","",""
"ios-app","The address lookup is unavailable","The address lookup is unavailable","","","",""
"ios-app","The board shows players who've played in the last 60 days. If you go quiet you come off it — your rating is kept exactly as it was, and one match puts you straight back.","The board shows players who've played in the last 60 days. If you go quiet you come off it — your rating is kept exactly as it was, and one match puts you straight back.","","","",""
"ios-app","The board shows players who've played in the last 60 days. Log one match and you're back at %lld — nothing was lost.","The board shows players who've played in the last 60 days. Log one match and you're back at %lld — nothing was lost.","","","%lld",""
"ios-app","The board starts with the first match","The board starts with the first match","","","",""
"ios-app","The link may be old, or the answer may have moved. Everything we've written is on the help page.","The link may be old, or the answer may have moved. Everything we've written is on the help page.","","","",""
"ios-app","The opponent doesn't need to be on 8nOut. If they are, the match shows on their record too.","The opponent doesn't need to be on 8nOut. If they are, the match shows on their record too.","Je tegenstander hoeft niet op 8nOut te zitten. Zit hij er wel op, dan verschijnt de partij ook in zijn statistiek.","","",""
"ios-app","These players can see your exact address. You share it for a set time, and can stop sooner.","These players can see your exact address. You share it for a set time, and can stop sooner.","Deze spelers zien je exacte adres. Je deelt het voor een beperkte tijd en kunt eerder stoppen.","","",""
"ios-app","These screenshots are in English. Your app itself is in whichever language you've chosen.","These screenshots are in English. Your app itself is in whichever language you've chosen.","","","",""
"ios-app","They're already in this group.","They're already in this group.","Deze persoon zit al in de groep.","","",""
"ios-app","They're still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","They're still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","Ze staan nog in je profiel, maar je staat op geen enkele clublijst. Kies een club die al op de kaart staat, dan sta je meteen op de lijst.","","",""
"ios-app","This deletes the game for both of you. Nothing is logged.","This deletes the game for both of you. Nothing is logged.","Dit verwijdert de partij voor jullie allebei. Er wordt niets vastgelegd.","","",""
"ios-app","This doesn't touch your past seasons. Leaving removes you from the current board, not your history. Saved standings from earlier seasons still show your name — unless you also switch on ""Former member"" below.","This doesn't touch your past seasons. Leaving removes you from the current board, not your history. Saved standings from earlier seasons still show your name — unless you also switch on ""Former member"" below.","Dit raakt je eerdere seizoenen niet. Als je de ladder verlaat, verdwijn je van de huidige ranglijst — niet uit je geschiedenis. Bewaarde ranglijsten van eerdere seizoenen tonen nog steeds je naam — tenzij je hieronder ook ""Voormalig lid"" aanzet.","","",""
"ios-app","This group is full — the limit is %lld members.","This group is full — the limit is %lld members.","Deze groep zit vol — de limiet is %lld leden.","","%lld",""
"ios-app","This hides the conversation from your list — nothing is deleted, and %@ won't notice anything. It comes back if they message you again.","This hides the conversation from your list — nothing is deleted, and %@ won't notice anything. It comes back if they message you again.","Dit verbergt het gesprek uit je lijst — er wordt niets verwijderd en %@ merkt er niets van. Bij een nieuw bericht van %@ komt het terug.","","%@",""
"ios-app","This is a home or private address","This is a home or private address","","","",""
"ios-app","This is my own phone number","This is my own phone number","Dit is mijn eigen telefoonnummer","","",""
"ios-app","This is separate from the name you play under — your display name doesn't change.","This is separate from the name you play under — your display name doesn't change.","Dit staat los van de naam waaronder je speelt — je weergavenaam verandert niet.","","",""
"ios-app","This is the name on your row in a club's list, and the name other players search by.","This is the name on your row in a club's list, and the name other players search by.","Dit is de naam op je regel in de lijst van een club, en de naam waarop andere spelers zoeken.","","",""
"ios-app","This is the name other players see — copied from CueScore when you linked. It doesn't change on its own.","This is the name other players see — copied from CueScore when you linked. It doesn't change on its own.","Dit is de naam die andere spelers zien — bij het koppelen overgenomen van CueScore. Hij verandert niet vanzelf.","","",""
"ios-app","This match isn't finished yet — finish it on CueScore first.","This match isn't finished yet — finish it on CueScore first.","Deze partij is nog niet afgelopen — rond hem eerst af op CueScore.","","",""
"ios-app","This match isn't linked to your CueScore profile, so you can't import it — you can only import your own matches.","This match isn't linked to your CueScore profile, so you can't import it — you can only import your own matches.","Deze partij is niet gekoppeld aan je CueScore-profiel, dus je kunt hem niet importeren — je kunt alleen je eigen partijen importeren.","","",""
"ios-app","This match wasn't finished","This match wasn't finished","","","",""
"ios-app","This message can't be sent — it contains language that isn't allowed on 8nOut. Edit it and try again.","This message can't be sent — it contains language that isn't allowed on 8nOut. Edit it and try again.","Dit bericht kan niet worden verstuurd — het bevat taal die niet is toegestaan op 8nOut. Pas het aan en probeer het opnieuw.","","",""
"ios-app","This message was deleted","This message was deleted","Dit bericht is verwijderd","","",""
"ios-app","This player's profile isn't available.","This player's profile isn't available.","Het profiel van deze speler is niet beschikbaar.","","",""
"ios-app","This session timed out. Nothing was saved to your record.","This session timed out. Nothing was saved to your record.","","","",""
"ios-app","This takes it off your profile. Nothing else changes.","This takes it off your profile. Nothing else changes.","Daarmee verdwijnt hij uit je profiel. Verder verandert er niets.","","",""
"ios-app","This version of 8nOut is too old to work properly. Some things will fail in confusing ways until you update, so we've paused here rather than let that happen.","This version of 8nOut is too old to work properly. Some things will fail in confusing ways until you update, so we've paused here rather than let that happen.","Deze versie van 8nOut is te oud om goed te werken. Tot je bijwerkt zouden sommige dingen op verwarrende manieren misgaan, dus we pauzeren hier.","","",""
"ios-app","Threats or safety concern","Threats or safety concern","Bedreigingen of veiligheidszorg","","",""
"ios-app","Three clubs is the limit. Remove one first, then you can add this one.","Three clubs is the limit. Remove one first, then you can add this one.","Drie clubs is het maximum. Verwijder er eerst een, dan kun je deze toevoegen.","","",""
"ios-app","Thumbs down","Thumbs down","Duim omlaag","","",""
"ios-app","Thumbs up","Thumbs up","Duim omhoog","","",""
"ios-app","Time suggested","Time suggested","Tijd voorgesteld","","",""
"ios-app","Timeout","Timeout","","","",""
"ios-app","Timeout — %@ over","Timeout — %@ over","","","%@",""
"ios-app","Timeout — %@ remaining","Timeout — %@ remaining","","","%@",""
"ios-app","Today","Today","Vandaag","","",""
"ios-app","Too many CueScore lookups just now — try again later, or add it manually.","Too many CueScore lookups just now — try again later, or add it manually.","","","",""
"ios-app","Try again","Try again","Opnieuw proberen","","",""
"ios-app","Try another word, or write to us.","Try another word, or write to us.","","","",""
"ios-app","Turn it on and your name carries Ready to play in player search and on your public profile, which anyone with the link can open, signed in or not.","Turn it on and your name carries Ready to play in player search and on your public profile, which anyone with the link can open, signed in or not.","Zet je dit aan, dan staat Klaar om te spelen bij je naam in het zoeken naar spelers en op je openbare profiel — dat kan iedereen met de link openen, ingelogd of niet.","","",""
"ios-app","Turn it on and your row here reads Ready to play. So does your public profile, which anyone with the link can open, signed in or not. You're on the list either way.","Turn it on and your row here reads Ready to play. So does your public profile, which anyone with the link can open, signed in or not. You're on the list either way.","Zet je dit aan, dan staat er op je regel hier Klaar om te spelen. Op je openbare profiel ook — dat kan iedereen met de link openen, ingelogd of niet. Op de lijst sta je hoe dan ook.","","",""
"ios-app","Turn off Go invisible to set this.","Turn off Go invisible to set this.","","","",""
"ios-app","Turn on camera","Turn on camera","Camera inschakelen","","",""
"ios-app","Turning this on lets the person you're messaging see, in real time, when you're typing a reply to them. Typing indicators only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Turning this on lets the person you're messaging see, in real time, when you're typing a reply to them. Typing indicators only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Als je dit aanzet, ziet degene met wie je chat in realtime wanneer je een bericht aan het typen bent. De typindicator werkt alleen als jij en de ander hem allebei aan hebben staan. Zet die van jou uit, en het stopt meteen voor jullie allebei.","","",""
"ios-app","Typing indicators","Typing indicators","Typindicator","","",""
"ios-app","Unblock","Unblock","Deblokkeren","","",""
"ios-app","Unhide","Unhide","Weer tonen","","",""
"ios-app","Unknown player","Unknown player","Onbekende speler","","",""
"ios-app","Unlink","Unlink","Ontkoppelen","","",""
"ios-app","Unlink CueScore profile","Unlink CueScore profile","CueScore-profiel ontkoppelen","","",""
"ios-app","Unlink your CueScore profile?","Unlink your CueScore profile?","Je CueScore-profiel ontkoppelen?","","",""
"ios-app","Unmute","Unmute","Dempen opheffen","","",""
"ios-app","Until","Until","","","",""
"ios-app","Up to 3 frequented clubs — remove one via its ⋯ menu","Up to 3 frequented clubs — remove one via its ⋯ menu","Maximaal 3 vaste clubs — verwijder er een via het ⋯-menu","","",""
"ios-app","Update 8nOut to continue","Update 8nOut to continue","Werk 8nOut bij om door te gaan","","",""
"ios-app","Update rating","Update rating","Rating bijwerken","","",""
"ios-app","Updates your age group on file.","Updates your age group on file.","Werkt je geregistreerde leeftijdsgroep bij.","","",""
"ios-app","Use CueScore photo","Use CueScore photo","CueScore-foto gebruiken","","",""
"ios-app","Venue","Venue","Locatie","","",""
"ios-app","Verify","Verify","","","",""
"ios-app","Verify on FairMatch","Verify on FairMatch","Verifiëren op FairMatch","","",""
"ios-app","View %@","View %@","%@ bekijken","","%@",""
"ios-app","View CueScore profile","View CueScore profile","CueScore-profiel bekijken","","",""
"ios-app","View in Challenges","View in Challenges","In Uitdagingen bekijken","","",""
"ios-app","View members","View members","Leden bekijken","","",""
"ios-app","View profile","View profile","Profiel bekijken","","",""
"ios-app","Visible only to players whose connection you've accepted — never on your public profile or the website.","Visible only to players whose connection you've accepted — never on your public profile or the website.","Alleen zichtbaar voor spelers van wie je de connectie hebt geaccepteerd — nooit op je openbare profiel of de website.","","",""
"ios-app","Visible to your connections only. Clear anytime.","Visible to your connections only. Clear anytime.","","","",""
"ios-app","Waiting for %@ to reply","Waiting for %@ to reply","Wachten tot %@ reageert","","%@",""
"ios-app","Waiting for a reply","Waiting for a reply","Wachten op antwoord","","",""
"ios-app","We could only find the general area — add more detail if you can, or submit it as it is.","We could only find the general area — add more detail if you can, or submit it as it is.","","","",""
"ios-app","We couldn't find a CueScore venue with that number — double-check the link, or add the club manually below.","We couldn't find a CueScore venue with that number — double-check the link, or add the club manually below.","","","",""
"ios-app","We couldn't place this address on the map","We couldn't place this address on the map","","","",""
"ios-app","We don't have that answer","We don't have that answer","","","",""
"ios-app","We filled this in from CueScore. Edit it above and submit again — change as much as you need.","We filled this in from CueScore. Edit it above and submit again — change as much as you need.","","","",""
"ios-app","We reviewed your report and acted on it under our Terms of Service.","We reviewed your report and acted on it under our Terms of Service.","We hebben je melding beoordeeld en er op grond van onze Servicevoorwaarden naar gehandeld.","","",""
"ios-app","We reviewed your report and didn't find a breach of our rules.","We reviewed your report and didn't find a breach of our rules.","We hebben je melding beoordeeld en geen overtreding van onze regels gevonden.","","",""
"ios-app","We're done","We're done","Klaar","","",""
"ios-app","We've updated our Terms of Service and Privacy Policy. Please review and agree to continue using 8nOut.","We've updated our Terms of Service and Privacy Policy. Please review and agree to continue using 8nOut.","We hebben onze Servicevoorwaarden en ons Privacybeleid bijgewerkt. Bekijk ze en ga akkoord om 8nOut te blijven gebruiken.","","",""
"ios-app","Website (optional)","Website (optional)","","","",""
"ios-app","Welcome to 8nOut","Welcome to 8nOut","Welkom bij 8nOut","","",""
"ios-app","What counts","What counts","","","",""
"ios-app","What happens","What happens","","","",""
"ios-app","What name do you play under?","What name do you play under?","Onder welke naam speel je?","","",""
"ios-app","What we looked up","What we looked up","","","",""
"ios-app","What you're making","What you're making","","","",""
"ios-app","What's your first and last name?","What's your first and last name?","Wat zijn je voor- en achternaam?","","",""
"ios-app","When","When","Wanneer","","",""
"ios-app","When a season ends, the standings are saved exactly as they stood — with your name — and that stays true even if you leave the ladder later. You can ask to appear as ""Former member"" instead, any time.","When a season ends, the standings are saved exactly as they stood — with your name — and that stays true even if you leave the ladder later. You can ask to appear as ""Former member"" instead, any time.","Als een seizoen eindigt, wordt de ranglijst precies bewaard zoals die stond — met je naam — en dat blijft zo, ook als je later de ladder verlaat. Je kunt op elk moment vragen om in plaats daarvan als ""Voormalig lid"" te worden weergegeven.","","",""
"ios-app","When you and a connection both have this on, you'll see when your message has been read — and they'll see the same about yours. Turn it off any time; nothing else about chat changes.","When you and a connection both have this on, you'll see when your message has been read — and they'll see the same about yours. Turn it off any time; nothing else about chat changes.","Als jij en een connectie dit allebei aan hebben staan, zie je wanneer je bericht is gelezen — en zij zien hetzelfde bij jou. Zet het op elk moment uit; verder verandert er niets aan de chat.","","",""
"ios-app","Where","Where","Waar","","",""
"ios-app","Where do you usually play?","Where do you usually play?","Waar speel je meestal?","","",""
"ios-app","Where your rating comes from","Where your rating comes from","","","",""
"ios-app","Which age group are you in? We use this only to set your read-receipts default — nothing else changes.","Which age group are you in? We use this only to set your read-receipts default — nothing else changes.","In welke leeftijdsgroep zit je? Dit gebruiken we alleen om je standaardinstelling voor leesbevestigingen te bepalen — verder verandert er niets.","","",""
"ios-app","Which club do you play at?","Which club do you play at?","Bij welke club speel je?","","",""
"ios-app","Which club, and for how long?","Which club, and for how long?","","","",""
"ios-app","Which country and town do you play in?","Which country and town do you play in?","In welk land en welke plaats speel je?","","",""
"ios-app","While you're invisible, no one sees you as online or open to play — not even your connections. Turn it off and your previous Open-to-play setting comes back. Your club pins and profile stay on the map.","While you're invisible, no one sees you as online or open to play — not even your connections. Turn it off and your previous Open-to-play setting comes back. Your club pins and profile stay on the map.","Zolang je onzichtbaar bent, ziet niemand je als online of open om te spelen — ook je connecties niet. Zet het uit en je vorige 'Open om te spelen'-instelling komt terug. Je clubpins en profiel blijven op de kaart staan.","","",""
"ios-app","While you're invisible: no one sees you as online, open to play, or in the club — not even your connections. Your club won't get a notification when you log on, either. It also clears any ""in the club"" status straight away. Turn invisibility off and your Open-to-play setting comes back as it was — but ""in the club"" doesn't return on its own. If you're still there, set it again. Your club pins and profile stay on the map the whole time.","While you're invisible: no one sees you as online, open to play, or in the club — not even your connections. Your club won't get a notification when you log on, either. It also clears any ""in the club"" status straight away. Turn invisibility off and your Open-to-play setting comes back as it was — but ""in the club"" doesn't return on its own. If you're still there, set it again. Your club pins and profile stay on the map the whole time.","","","",""
"ios-app","Who breaks first","Who breaks first","","","",""
"ios-app","Who has my address","Who has my address","Wie heeft mijn adres","","",""
"ios-app","Who won?","Who won?","Wie won?","","",""
"ios-app","Who's online","Who's online","Wie is online","","",""
"ios-app","Who's online in %@","Who's online in %@","Wie is online in %@","","%@",""
"ios-app","Whoever joins 8nOut through your link is connected to you automatically.","Whoever joins 8nOut through your link is connected to you automatically.","Wie via jouw link lid wordt van 8nOut, wordt automatisch met je verbonden.","","",""
"ios-app","Why are you reporting %@?","Why are you reporting %@?","Waarom meld je %@?","","%@",""
"ios-app","Win rate","Win rate","Winstpercentage","","",""
"ios-app","Win rate %lld percent","Win rate %lld percent","Winstpercentage %lld procent","","%lld",""
"ios-app","Winner","Winner","Winnaar","","",""
"ios-app","Winner breaks","Winner breaks","","","",""
"ios-app","Wins / Losses","Wins / Losses","Winst / Verlies","","",""
"ios-app","Withdraw","Withdraw","","","",""
"ios-app","Withdraw invite","Withdraw invite","Uitnodiging intrekken","","",""
"ios-app","Without a name, nobody can tell who you are in a club's list or in search.","Without a name, nobody can tell who you are in a club's list or in search.","Zonder naam kan niemand zien wie je bent in een clublijst of in het zoeken.","","",""
"ios-app","Without your first and last name, you won't be included when ratings lookup and name-based sorting are ready.","Without your first and last name, you won't be included when ratings lookup and name-based sorting are ready.","Zonder je voor- en achternaam doe je niet mee zodra de ratingopzoekfunctie en het sorteren op naam klaar zijn.","","",""
"ios-app","Won","Won","Gewonnen","","",""
"ios-app","Won your last %lld","Won your last %lld","Je laatste %lld gewonnen","","%lld",""
"ios-app","Write a message…","Write a message…","Schrijf een bericht…","","",""
"ios-app","You","You","Jij","","",""
"ios-app","You and %@ are already connected.","You and %@ are already connected.","Jij en %@ zijn al verbonden.","","%@",""
"ios-app","You and %@ are connected. Say hi and set up a game.","You and %@ are connected. Say hi and set up a game.","Jij en %@ zijn verbonden. Zeg hallo en plan een partij.","","%@",""
"ios-app","You can add players you're connected with. They don't need to be connected with anyone else in the group.","You can add players you're connected with. They don't need to be connected with anyone else in the group.","Je kunt spelers toevoegen met wie je verbonden bent. Ze hoeven met niemand anders in de groep verbonden te zijn.","","",""
"ios-app","You can check on it any time under Clubs on your profile.","You can check on it any time under Clubs on your profile.","Je kunt het altijd bekijken onder Clubs in je profiel.","","",""
"ios-app","You can skip this — read receipts just stay off for you either way.","You can skip this — read receipts just stay off for you either way.","Je kunt dit overslaan — leesbevestigingen blijven voor jou dan gewoon uit.","","",""
"ios-app","You can't add a club right now.","You can't add a club right now.","","","",""
"ios-app","You come off the %@ board and your rating stops moving.","You come off the %@ board and your rating stops moving.","","","%@",""
"ios-app","You deleted this message","You deleted this message","Je hebt dit bericht verwijderd","","",""
"ios-app","You haven't added a club yet — add one first, then you can show as in the club.","You haven't added a club yet — add one first, then you can show as in the club.","","","",""
"ios-app","You haven't blocked anyone.","You haven't blocked anyone.","Je hebt niemand geblokkeerd.","","",""
"ios-app","You invited %@","You invited %@","Je hebt %@ uitgenodigd","","%@",""
"ios-app","You lead %lld–%lld","You lead %lld–%lld","Jij leidt %1$lld–%2$lld","","%lld",""
"ios-app","You left this group — you can't send new messages.","You left this group — you can't send new messages.","Je hebt deze groep verlaten — je kunt geen nieuwe berichten meer versturen.","","",""
"ios-app","You lost","You lost","Jij verloor","","",""
"ios-app","You need a club in that city before you can join. Clubs are checked before they count.","You need a club in that city before you can join. Clubs are checked before they count.","","","",""
"ios-app","You need to be connected with %@ to add them.","You need to be connected with %@ to add them.","Je moet verbonden zijn met %@ om deze persoon toe te voegen.","","%@",""
"ios-app","You need to be connected with {name} to add them.","You need to be connected with {name} to add them.","Je moet verbonden zijn met {name} om deze persoon toe te voegen.","","{name}",""
"ios-app","You stopped sharing your address.","You stopped sharing your address.","Je deelt je adres niet meer.","","",""
"ios-app","You weren't on this season's board.","You weren't on this season's board.","","","",""
"ios-app","You won","You won","Jij won","","",""
"ios-app","You won't see each other on the map, any connection between you is removed, and any chat between you leaves your list. They won't be told they've been blocked.","You won't see each other on the map, any connection between you is removed, and any chat between you leaves your list. They won't be told they've been blocked.","Jullie zien elkaar niet meer op de kaart, een connectie tussen jullie wordt verwijderd en een gesprek tussen jullie verdwijnt uit je lijst. Diegene krijgt hier geen melding van.","","",""
"ios-app","You · %@","You · %@","","","%@",""
"ios-app","You · invisible","You · invisible","Jij · onzichtbaar","","",""
"ios-app","You'll keep read access to everything sent in this group while you were a member. You won't be able to rejoin — even if someone invites you again.","You'll keep read access to everything sent in this group while you were a member. You won't be able to rejoin — even if someone invites you again.","Je houdt leestoegang tot alles wat in deze groep is verstuurd zolang je lid was. Je kunt niet opnieuw lid worden — ook niet als iemand je opnieuw uitnodigt.","","",""
"ios-app","You'll lose each other's contact details, and any address shared for a game.","You'll lose each other's contact details, and any address shared for a game.","","","",""
"ios-app","You'll show as at **%@** until **%@**. Your accepted connections will see this — no one else. Clear it in one tap any time, and it clears itself automatically once the time's up. It's entirely optional, and you can stop using it whenever you like.","You'll show as at **%@** until **%@**. Your accepted connections will see this — no one else. Clear it in one tap any time, and it clears itself automatically once the time's up. It's entirely optional, and you can stop using it whenever you like.","","","%@",""
"ios-app","You're %@ now","You're %@ now","Je bent nu %@","","%@",""
"ios-app","You're already connected","You're already connected","Jullie zijn al verbonden","","",""
"ios-app","You're connected!","You're connected!","Jullie zijn verbonden!","","",""
"ios-app","You're first on the list at %@","You're first on the list at %@","Jij bent de eerste op de lijst bij %@","","%@",""
"ios-app","You're in %@ and you play at a club here — that's all it takes.","You're in %@ and you play at a club here — that's all it takes.","","","%@",""
"ios-app","You're invisible right now — others don't see you as online or open to play.","You're invisible right now — others don't see you as online or open to play.","Je bent nu onzichtbaar — anderen zien je niet als online of open om te spelen.","","",""
"ios-app","You're no longer connected — new messages can't be sent.","You're no longer connected — new messages can't be sent.","Jullie zijn niet meer verbonden — nieuwe berichten kunnen niet worden verstuurd.","","",""
"ios-app","You're no longer connected — this scoreboard can't be used.","You're no longer connected — this scoreboard can't be used.","","","",""
"ios-app","You're no longer in this group — new messages can't be sent.","You're no longer in this group — new messages can't be sent.","Je bent geen lid meer van deze groep — nieuwe berichten kunnen niet worden verstuurd.","","",""
"ios-app","You're not on any club's list yet, so nobody finds you when they open a club on the map.","You're not on any club's list yet, so nobody finds you when they open a club on the map.","Je staat nog op geen enkele clublijst, dus niemand vindt je als iemand op de kaart een club opent.","","",""
"ios-app","You're now visible as active","You're now visible as active","Je bent nu zichtbaar als actief","","",""
"ios-app","You're on the ladder — you're not on the board yet. Play a match with another %@ member and log it, and your name appears here.","You're on the ladder — you're not on the board yet. Play a match with another %@ member and log it, and your name appears here.","","","%@",""
"ios-app","You're on the list at %@","You're on the list at %@","Je staat op de lijst bij %@","","%@",""
"ios-app","You're sending messages very quickly — give it a moment and try again.","You're sending messages very quickly — give it a moment and try again.","Je verstuurt berichten erg snel — wacht even en probeer het opnieuw.","","",""
"ios-app","You've already got that club. Search for another one if you play somewhere else too.","You've already got that club. Search for another one if you play somewhere else too.","Die club heb je al. Zoek een andere als je ook ergens anders speelt.","","",""
"ios-app","You've confirmed. Waiting for %@ to confirm too.","You've confirmed. Waiting for %@ to confirm too.","Je hebt bevestigd. Wachten op bevestiging van %@.","","%@",""
"ios-app","You've left the ladder, but those boards still carry your name. Change how you appear, any time.","You've left the ladder, but those boards still carry your name. Change how you appear, any time.","Je hebt de ladder verlaten, maar die tabellen tonen je naam nog steeds. Je kunt op elk moment wijzigen hoe je wordt weergegeven.","","",""
"ios-app","You've left this group and can't rejoin it.","You've left this group and can't rejoin it.","Je hebt deze groep verlaten en kunt niet opnieuw lid worden.","","",""
"ios-app","You: %@","You: %@","Jij: %@","","%@",""
"ios-app","YouTube","YouTube","","","",""
"ios-app","Your 8nOut account has been removed for a violation of our Terms of Service.","Your 8nOut account has been removed for a violation of our Terms of Service.","Je 8nOut-account is verwijderd wegens een schending van onze Servicevoorwaarden.","","",""
"ios-app","Your 8nOut account has been suspended for a violation of our Terms of Service.","Your 8nOut account has been suspended for a violation of our Terms of Service.","Je 8nOut-account is geschorst wegens een schending van onze Servicevoorwaarden.","","",""
"ios-app","Your CueScore name and photo become your 8nOut name and photo.","Your CueScore name and photo become your 8nOut name and photo.","Je CueScore-naam en -foto worden je naam en foto op 8nOut.","","",""
"ios-app","Your build: %@ · needed: %@","Your build: %@ · needed: %@","Jouw build: %@ · nodig: %@","","%@",""
"ios-app","Your city","Your city","","","",""
"ios-app","Your connect QR code","Your connect QR code","Jouw connectie-QR-code","","",""
"ios-app","Your current QR and link stop working right away. Anyone already connected with you stays connected.","Your current QR and link stop working right away. Anyone already connected with you stays connected.","Je huidige QR en link werken meteen niet meer. Wie al met je verbonden is, blijft verbonden.","","",""
"ios-app","Your current rating — leave empty to remove it from your profile.","Your current rating — leave empty to remove it from your profile.","Je huidige rating — laat leeg om hem van je profiel te verwijderen.","","",""
"ios-app","Your language change takes effect the next time you open 8nOut.","Your language change takes effect the next time you open 8nOut.","Je taalwijziging gaat in de volgende keer dat je 8nOut opent.","","",""
"ios-app","Your match record, your clubs and your account are untouched. This isn't account deletion.","Your match record, your clubs and your account are untouched. This isn't account deletion.","","","",""
"ios-app","Your name","Your name","Je naam","","",""
"ios-app","Your name goes on that club's list — the same list you see when you open a club on the map.","Your name goes on that club's list — the same list you see when you open a club on the map.","Je naam komt op de lijst van die club — dezelfde lijst die je ziet als je op de kaart een club opent.","","",""
"ios-app","Your name is on past season boards","Your name is on past season boards","Je naam staat op eerdere seizoenstabellen","","",""
"ios-app","Your opponent can accept a time, or suggest another.","Your opponent can accept a time, or suggest another.","Je tegenstander kan een tijd accepteren of een andere voorstellen.","","",""
"ios-app","Your positions and ratings stay in place; your name doesn't appear next to them.","Your positions and ratings stay in place; your name doesn't appear next to them.","Je posities en ratings blijven staan; je naam verschijnt er niet meer naast.","","",""
"ios-app","Your positions and ratings stay in place; your name doesn't appear next to them. This doesn't take you off the ladder.","Your positions and ratings stay in place; your name doesn't appear next to them. This doesn't take you off the ladder.","Je posities en ratings blijven staan; je naam verschijnt er niet meer naast. Je verdwijnt hierdoor niet van de ladder.","","",""
"ios-app","Your rating moves quickly over your first several matches, then settles down as it finds your level. Nothing you do speeds that up or slows it down.","Your rating moves quickly over your first several matches, then settles down as it finds your level. Nothing you do speeds that up or slows it down.","","","",""
"ios-app","Your rating moves when you and another %@ member log a match together.","Your rating moves when you and another %@ member log a match together.","","","%@",""
"ios-app","Your record starts here","Your record starts here","Je statistiek begint hier","","",""
"ios-app","Your score","Your score","Jouw score","","",""
"ios-app","Your starting rating","Your starting rating","","","",""
"ios-app","Your town or city only — every member can see this, so skip the street address or postal code.","Your town or city only — every member can see this, so skip the street address or postal code.","Alleen je woonplaats — elk lid kan dit zien, dus laat het exacte adres of de postcode weg.","","",""
"ios-app","Zoom out for more clubs","Zoom out for more clubs","Zoom uit voor meer clubs","","",""
"ios-app","agreed","agreed","akkoord","","",""
"ios-app","and %lld more","and %lld more","en nog %lld","","%lld",""
"ios-app","e.g. 512","e.g. 512","bijv. 512","","",""
"ios-app","e.g. Amsterdam","e.g. Amsterdam","bijv. Amsterdam","","",""
"ios-app","e.g. Weekend Regulars","e.g. Weekend Regulars","bijv. Weekendploeg","","",""
"ios-app","https://fairmatch.fargorate.com/…","https://fairmatch.fargorate.com/…","https://fairmatch.fargorate.com/…","","",""
"ios-app","https://wa.me/qr/…","https://wa.me/qr/…","https://wa.me/qr/…","","",""
"ios-app","including you","including you","jou inbegrepen","","",""
"ios-app","less than 1 kilometer away","less than 1 kilometer away","minder dan 1 kilometer verderop","","",""
"ios-app","of %lld to win rack","of %lld to win rack","","","%lld",""
"ios-app","on the table","on the table","","","",""
"ios-app","this player","this player","","","",""
"ios-app","today","today","vandaag","","",""
"ios-app","via CueScore","via CueScore","via CueScore","","",""
"ios-app","vs. %@","vs. %@","","","%@",""
"ios-app","vs. %@ · One Pocket · race to %lld","vs. %@ · One Pocket · race to %lld","","","%@; %lld",""
"ios-app","yesterday","yesterday","gisteren","","",""
"ios-app","~%@ km away","~%@ km away","","","%@",""
"ios-app","~<1 km away","~<1 km away","","","",""
"ios-app","—","—","","","",""
"help-centre","categories.getting-started.title","Getting started","","","",""
"help-centre","categories.getting-started.subtitle","What 8nOut is, and how to get it","","","",""
"help-centre","categories.setting-up.title","Setting up","","","",""
"help-centre","categories.setting-up.subtitle","The questions when you start","","","",""
"help-centre","categories.the-map.title","The map","","","",""
"help-centre","categories.the-map.subtitle","Finding players and clubs near you","","","",""
"help-centre","categories.connecting.title","Connecting","","","",""
"help-centre","categories.connecting.subtitle","Reaching another player on 8nOut","","","",""
