"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"ios-app","Couldn't load players","Couldn't load players","Spieler konnten nicht geladen werden","","",""
"ios-app","Couldn't load the %@ board.","Couldn't load the %@ board.","","","%@",""
"ios-app","Couldn't load the club list just now.","Couldn't load the club list just now.","","","",""
"ios-app","Couldn't load the rest of the list.","Couldn't load the rest of the list.","Der Rest der Liste konnte nicht geladen werden.","","",""
"ios-app","Couldn't load your ladder standing.","Couldn't load your ladder standing.","","","",""
"ios-app","Couldn't open the chat","Couldn't open the chat","","","",""
"ios-app","Couldn't reach CueScore right now — try again shortly, or add it manually.","Couldn't reach CueScore right now — try again shortly, or add it manually.","","","",""
"ios-app","Couldn't save — check your connection and try again.","Couldn't save — check your connection and try again.","","","",""
"ios-app","Couldn't send the request. Try again.","Couldn't send the request. Try again.","","","",""
"ios-app","Couldn't submit that venue. Please try again.","Couldn't submit that venue. Please try again.","","","",""
"ios-app","Couldn't unlink right now. Try again.","Couldn't unlink right now. Try again.","Das Trennen hat gerade nicht geklappt. Versuch es noch mal.","","",""
"ios-app","Country","Country","Land","","",""
"ios-app","Create and add","Create and add","Erstellen und hinzufügen","","",""
"ios-app","CueScore","CueScore","CueScore","","",""
"ios-app","CueScore linked","CueScore linked","CueScore verknüpft","","",""
"ios-app","CueScore lookups are turned off right now — add the club manually below.","CueScore lookups are turned off right now — add the club manually below.","","","",""
"ios-app","CueScore match","CueScore match","CueScore-Partie","","",""
"ios-app","CueScore player ID or profile link","CueScore player ID or profile link","CueScore-Spieler-ID oder Profillink","","",""
"ios-app","CueScore profile","CueScore profile","CueScore-Profil","","",""
"ios-app","Current season","Current season","","","",""
"ios-app","Current standings","Current standings","","","",""
"ios-app","Dark","Dark","Dunkel","","",""
"ios-app","Decide later","Decide later","Später entscheiden","","",""
"ios-app","Decline","Decline","Ablehnen","","",""
"ios-app","Declined","Declined","Abgelehnt","","",""
"ios-app","Delete account","Delete account","Konto löschen","","",""
"ios-app","Delete everything","Delete everything","Alles löschen","","",""
"ios-app","Delete for everyone","Delete for everyone","Für alle löschen","","",""
"ios-app","Delete for everyone?","Delete for everyone?","Für alle löschen?","","",""
"ios-app","Delete game","Delete game","Partie löschen","","",""
"ios-app","Delete your account?","Delete your account?","Dein Konto löschen?","","",""
"ios-app","Deleted player","Deleted player","Gelöschter Spieler","","",""
"ios-app","Did this game happen?","Did this game happen?","Hat diese Partie stattgefunden?","","",""
"ios-app","Did you mean?","Did you mean?","","","",""
"ios-app","Didn't happen","Didn't happen","Hat nicht stattgefunden","","",""
"ios-app","Didn't happen?","Didn't happen?","Nicht stattgefunden?","","",""
"ios-app","Discipline","Discipline","Disziplin","","",""
"ios-app","Dismiss rotate suggestion","Dismiss rotate suggestion","","","",""
"ios-app","Doesn't look right? Message %@","Doesn't look right? Message %@","","","%@",""
"ios-app","Done","Done","Fertig","","",""
"ios-app","Edit","Edit","Bearbeiten","","",""
"ios-app","Edit bio","Edit bio","Bio bearbeiten","","",""
"ios-app","Edit bio & home town","Edit bio & home town","Bio & Wohnort bearbeiten","","",""
"ios-app","Edit result","Edit result","","","",""
"ios-app","Email us","Email us","","","",""
"ios-app","End","End","","","",""
"ios-app","Ends %@ · %@","Ends %@ · %@","Endet %@ · %@","","%@",""
"ios-app","Everyone starts at","Everyone starts at","","","",""
"ios-app","Everyone starts at 1500. When you and another member of your city's ladder log a match together, the winner's rating goes up and the loser's goes down.","Everyone starts at 1500. When you and another member of your city's ladder log a match together, the winner's rating goes up and the loser's goes down.","","","",""
"ios-app","Expired","Expired","Abgelaufen","","",""
"ios-app","Export the board","Export the board","","","",""
"ios-app","Facebook","Facebook","","","",""
"ios-app","FairMatch profile link (optional)","FairMatch profile link (optional)","FairMatch-Profillink (optional)","","",""
"ios-app","Fake profile","Fake profile","Fake-Profil","","",""
"ios-app","Fargo Rating","Fargo Rating","Fargo Rating","","",""
"ios-app","Fastest way: paste the club's CueScore venue link — the one that ends in a number. Or add it manually below.","Fastest way: paste the club's CueScore venue link — the one that ends in a number. Or add it manually below.","","","",""
"ios-app","Final standings · %@","Final standings · %@","","","%@",""
"ios-app","Final standings · closed %@ — exported %@","Final standings · closed %@ — exported %@","","","%@",""
"ios-app","Find and challenge One Pocket players near you.","Find and challenge One Pocket players near you.","Finde One-Pocket-Spieler in deiner Nähe und fordere sie heraus.","","",""
"ios-app","Find players","Find players","Spieler finden","","",""
"ios-app","Find players by name","Find players by name","Spieler nach Namen suchen","","",""
"ios-app","Find your club","Find your club","Club finden","","",""
"ios-app","Finish","Finish","Abschließen","","",""
"ios-app","Finish later","Finish later","Später fertigstellen","","",""
"ios-app","Finish match","Finish match","","","",""
"ios-app","Finish setting up","Finish setting up","Einrichtung abschließen","","",""
"ios-app","Finish your match on CueScore.","Finish your match on CueScore.","Beende deine Partie auf CueScore.","","",""
"ios-app","Flip a coin to decide who breaks, and start the match","Flip a coin to decide who breaks, and start the match","","","",""
"ios-app","Flip for me — starts the match","Flip for me — starts the match","","","",""
"ios-app","Follow us","Follow us","","","",""
"ios-app","For players who'd rather call or text. Shown only to accepted connections.","For players who'd rather call or text. Shown only to accepted connections.","Für Spieler, die lieber anrufen oder schreiben. Nur für angenommene Kontakte sichtbar.","","",""
"ios-app","Form","Form","Form","","",""
"ios-app","From your profile","From your profile","","","",""
"ios-app","Go invisible","Go invisible","Unsichtbar werden","","",""
"ios-app","Go to Connections","Go to Connections","Zu den Kontakten","","",""
"ios-app","Got it","Got it","Verstanden","","",""
"ios-app","Harassment or abuse","Harassment or abuse","Belästigung oder Missbrauch","","",""
"ios-app","Has a home table — private until connected","Has a home table — private until connected","","","",""
"ios-app","Have another player scan this to connect with you on 8nOut.","Have another player scan this to connect with you on 8nOut.","Lass einen anderen Spieler das scannen, um sich auf 8nOut mit dir zu verbinden.","","",""
"ios-app","Head-to-head with you","Head-to-head with you","Direktvergleich mit dir","","",""
"ios-app","Heart","Heart","Herz","","",""
"ios-app","Help","Help","","","",""
"ios-app","Help isn't available","Help isn't available","","","",""
"ios-app","Helps us decide whether to build a home-table feature. It's private, and skipping changes nothing else about your account. If you already have one, it stays visible to your connections only — never public.","Helps us decide whether to build a home-table feature. It's private, and skipping changes nothing else about your account. If you already have one, it stays visible to your connections only — never public.","Hilft uns zu entscheiden, ob wir eine Heimtisch-Funktion bauen sollen. Das bleibt privat, und Überspringen ändert sonst nichts an deinem Konto. Hast du schon einen, ist er nur für deine Kontakte sichtbar — nie öffentlich.","","",""
"ios-app","Hidden (%lld)","Hidden (%lld)","Ausgeblendet (%lld)","","%lld",""
"ios-app","Hide conversation","Hide conversation","Chat ausblenden","","",""
"ios-app","Hide invite","Hide invite","Einladung ausblenden","","",""
"ios-app","Home","Home","Zuhause","","",""
"ios-app","Home table","Home table","Heimtisch","","",""
"ios-app","Home table — address stays private until shared","Home table — address stays private until shared","Heimtisch — Adresse bleibt privat, bis du sie teilst","","",""
"ios-app","Home town","Home town","Wohnort","","",""
"ios-app","How chat works","How chat works","So funktioniert der Chat","","",""
"ios-app","How fast it moves","How fast it moves","","","",""
"ios-app","How importing works","How importing works","So funktioniert der Import","","",""
"ios-app","How it works","How it works","","","",""
"ios-app","How my name appears in past seasons","How my name appears in past seasons","Wie mein Name in vergangenen Saisons erscheint","","",""
"ios-app","How the rating works","How the rating works","","","",""
"ios-app","I confirm I am at least %lld years old.","I confirm I am at least %lld years old.","Ich bestätige, dass ich mindestens %lld Jahre alt bin.","","%lld",""
"ios-app","I have read and agree to the [Terms of Service](%@) and [Privacy Policy](%@).","I have read and agree to the [Terms of Service](%@) and [Privacy Policy](%@).","Ich habe die [Nutzungsbedingungen](%1$@) und die [Datenschutzrichtlinie](%2$@) gelesen und stimme ihnen zu.","","%@",""
"ios-app","I'm 18 or older now","I'm 18 or older now","Ich bin jetzt 18 oder älter","","",""
"ios-app","I'm in the club","I'm in the club","","","",""
"ios-app","I'm making this report in good faith and believe the information in it is accurate and complete.","I'm making this report in good faith and believe the information in it is accurate and complete.","Ich erstatte diese Meldung in gutem Glauben und halte die Angaben darin für richtig und vollständig.","","",""
"ios-app","If you believe this decision was wrong, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com). Because the account and its data have been deleted we cannot restore them, but you can still contest this decision, including before a court. More on this is in our Terms of Service (section 13).","If you believe this decision was wrong, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com). Because the account and its data have been deleted we cannot restore them, but you can still contest this decision, including before a court. More on this is in our Terms of Service (section 13).","Wenn du glaubst, dass diese Entscheidung falsch war, kannst du uns unter [privacy@8nout.com](mailto:privacy@8nout.com) kontaktieren. Da das Konto und seine Daten gelöscht wurden, können wir sie nicht wiederherstellen, aber du kannst diese Entscheidung dennoch anfechten, auch vor Gericht. Mehr dazu findest du in unseren Nutzungsbedingungen (Abschnitt 13).","","",""
"ios-app","If you believe this was a mistake, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com) to ask us to review it. If you disagree with our decision, you also have the right to take the matter to court. More on this is in our Terms of Service (section 13).","If you believe this was a mistake, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com) to ask us to review it. If you disagree with our decision, you also have the right to take the matter to court. More on this is in our Terms of Service (section 13).","Wenn du glaubst, dass dies ein Fehler war, kannst du uns unter [privacy@8nout.com](mailto:privacy@8nout.com) kontaktieren und um eine Überprüfung bitten. Wenn du mit unserer Entscheidung nicht einverstanden bist, hast du außerdem das Recht, die Angelegenheit vor Gericht zu bringen. Mehr dazu findest du in unseren Nutzungsbedingungen (Abschnitt 13).","","",""
"ios-app","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","Wenn du das für falsch hältst, erreichst du uns unter privacy@8nout.com. Dein Recht, vor Gericht zu gehen, bleibt unberührt.","","",""
"ios-app","Import a CueScore match","Import a CueScore match","CueScore-Partie importieren","","",""
"ios-app","Import a finished CueScore match — every game counts, win or lose.","Import a finished CueScore match — every game counts, win or lose.","Importiere eine beendete CueScore-Partie — jede Partie zählt, ob Sieg oder Niederlage.","","",""
"ios-app","Import match","Import match","Partie importieren","","",""
"ios-app","Import this match","Import this match","Diese Partie importieren","","",""
"ios-app","Importing…","Importing…","Wird importiert…","","",""
"ios-app","In %@","In %@","In %@","","%@",""
"ios-app","In the app now","In the app now","Gerade in der App","","",""
"ios-app","In the club at %@ until %@","In the club at %@ until %@","","","%@",""
"ios-app","In the club until %@","In the club until %@","","","%@",""
"ios-app","Inappropriate content","Inappropriate content","Unangemessene Inhalte","","",""
"ios-app","Inappropriate photo","Inappropriate photo","Unangemessenes Foto","","",""
"ios-app","Invitation expired","Invitation expired","Einladung abgelaufen","","",""
"ios-app","Invitation to play","Invitation to play","Einladung zum Spiel","","",""
"ios-app","Invite a connection to play from the Connections tab.","Invite a connection to play from the Connections tab.","Lade über den Tab „Kontakte“ einen Kontakt zum Spiel ein.","","",""
"ios-app","Invite a player","Invite a player","Einen Spieler einladen","","",""
"ios-app","Invite link","Invite link","Einladungslink","","",""
"ios-app","Invite sent","Invite sent","Einladung gesendet","","",""
"ios-app","Invite to play","Invite to play","Zum Spiel einladen","","",""
"ios-app","Is that close enough?","Is that close enough?","","","",""
"ios-app","It moves with your results — quickly at first, then more slowly as it settles.","It moves with your results — quickly at first, then more slowly as it settles.","","","",""
"ios-app","It's on your clubs already. Once it's approved, the club goes on the map and your name is on its list. Until then, you're not on any club's list.","It's on your clubs already. Once it's approved, the club goes on the map and your name is on its list. Until then, you're not on any club's list.","Er steht schon bei deinen Clubs. Sobald er freigegeben ist, erscheint er auf der Karte und dein Name steht auf seiner Liste. Bis dahin stehst du auf keiner Club-Liste.","","",""
"ios-app","It's still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","It's still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","Er steht weiterhin in deinem Profil, aber du stehst auf keiner Club-Liste. Wähle einen Club, der schon auf der Karte ist, und du stehst sofort auf seiner Liste.","","",""
"ios-app","Join","Join","","","",""
"ios-app","Join the %@ Ladder","Join the %@ Ladder","","","%@",""
"ios-app","Join the ladder","Join the ladder","","","",""
"ios-app","Language","Language","Sprache","","",""
"ios-app","Last 5","Last 5","Letzte 5","","",""
"ios-app","Last played","Last played","Zuletzt gespielt","","",""
"ios-app","Last played %@","Last played %@","Zuletzt gespielt %@","","%@",""
"ios-app","Last-played dates are left off the printed board. Rank, name and rating only.","Last-played dates are left off the printed board. Rank, name and rating only.","","","",""
"ios-app","Laughing","Laughing","Lachend","","",""
"ios-app","Learn more","Learn more","Mehr erfahren","","",""
"ios-app","Leave","Leave","","","",""
"ios-app","Leave the %@ Ladder","Leave the %@ Ladder","","","%@",""
"ios-app","Leave the ladder","Leave the ladder","","","",""
"ios-app","Legal","Legal","Rechtliches","","",""
"ios-app","Legal contact points","Legal contact points","","","",""
"ios-app","Let's connect","Let's connect","Verbinden wir uns","","",""
"ios-app","Light","Light","Hell","","",""
"ios-app","Link CueScore","Link CueScore","CueScore verknüpfen","","",""
"ios-app","Link CueScore profile","Link CueScore profile","CueScore-Profil verknüpfen","","",""
"ios-app","Link CueScore to import results","Link CueScore to import results","CueScore verknüpfen, um Ergebnisse zu importieren","","",""
"ios-app","Link added · number hidden","Link added · number hidden","Link hinzugefügt · Nummer verborgen","","",""
"ios-app","Link your CueScore profile so other One Pocket players recognise you — your name and photo come straight from CueScore. You can always do this later in Profile.","Link your CueScore profile so other One Pocket players recognise you — your name and photo come straight from CueScore. You can always do this later in Profile.","Verknüpfe dein CueScore-Profil, damit andere One-Pocket-Spieler dich erkennen — dein Name und dein Foto kommen direkt von CueScore. Du kannst das auch später im Profil machen.","","",""
"ios-app","Link your CueScore profile to import your match results — every game counts, win or lose.","Link your CueScore profile to import your match results — every game counts, win or lose.","Verknüpfe dein CueScore-Profil, um deine Ergebnisse zu importieren — jede Partie zählt, ob Sieg oder Niederlage.","","",""
"ios-app","Linked","Linked","Verknüpft","","",""
"ios-app","Live","Live","","","",""
"ios-app","Load more","Load more","Mehr laden","","",""
"ios-app","Loading…","Loading…","","","",""
"ios-app","Log result","Log result","Ergebnis eintragen","","",""
"ios-app","Look up","Look up","","","",""
"ios-app","Look up another","Look up another","","","",""
"ios-app","Look up match","Look up match","Partie suchen","","",""
"ios-app","Looking up…","Looking up…","Wird gesucht…","","",""
"ios-app","Lost","Lost","Verloren","","",""
"ios-app","Make sure this is right before finishing.","Make sure this is right before finishing.","","","",""
"ios-app","Map","Map","Karte","","",""
"ios-app","Map data","Map data","","","",""
"ios-app","Map data © OpenStreetMap contributors","Map data © OpenStreetMap contributors","","","",""
"ios-app","Match","Match","Partie","","",""
"ios-app","Match finished","Match finished","","","",""
"ios-app","Match finished. %@, %@ against %@.","Match finished. %@, %@ against %@.","","","%@",""
"ios-app","Match imported","Match imported","Partie importiert","","",""
"ios-app","Matches","Matches","Partien","","",""
"ios-app","Messages are deleted automatically 60 days after they're sent.","Messages are deleted automatically 60 days after they're sent.","Nachrichten werden 60 Tage nach dem Senden automatisch gelöscht.","","",""
"ios-app","Messaging is unavailable right now — try again later.","Messaging is unavailable right now — try again later.","Nachrichten sind gerade nicht verfügbar — versuch es später noch mal.","","",""
"ios-app","More options for %@","More options for %@","","","%@",""
"ios-app","More players","More players","Weitere Spieler","","",""
"ios-app","Mute notifications","Mute notifications","Benachrichtigungen stummschalten","","",""
"ios-app","Muted","Muted","Stummgeschaltet","","",""
"ios-app","My clubs","My clubs","Meine Clubs","","",""
"ios-app","My connect code","My connect code","Mein Verbindungscode","","",""
"ios-app","My public profile","My public profile","Mein öffentliches Profil","","",""
"ios-app","Name","Name","Name","","",""
"ios-app","Navigate to %@","Navigate to %@","Route zu %@","","%@",""
"ios-app","Nearby players","Nearby players","Spieler in der Nähe","","",""
"ios-app","Needs your response","Needs your response","Wartet auf deine Antwort","","",""
"ios-app","New","New","","","",""
"ios-app","New code ready","New code ready","Neuer Code bereit","","",""
"ios-app","New scoreboard","New scoreboard","","","",""
"ios-app","New venue","New venue","Neuer Ort","","",""
"ios-app","Next","Next","Weiter","","",""
"ios-app","No CueScore player found with that ID or profile link.","No CueScore player found with that ID or profile link.","Kein CueScore-Spieler mit dieser ID oder diesem Profillink gefunden.","","",""
"ios-app","No active challenges yet.","No active challenges yet.","Noch keine aktiven Duelle.","","",""
"ios-app","No answers are published yet.","No answers are published yet.","","","",""
"ios-app","No answers for ""%@""","No answers for ""%@""","","","%@",""
"ios-app","No automated tools were used in this decision — a person reviewed it.","No automated tools were used in this decision — a person reviewed it.","Für diese Entscheidung wurden keine automatisierten Mittel eingesetzt — ein Mensch hat sie geprüft.","","",""
"ios-app","No clubs saved yet — add one from your Profile","No clubs saved yet — add one from your Profile","","","",""
"ios-app","No connections yet — find players on the map, or tap the invite button above to redeem a link a friend sent you.","No connections yet — find players on the map, or tap the invite button above to redeem a link a friend sent you.","Noch keine Kontakte — finde Spieler auf der Karte oder tippe oben auf die Einladungsschaltfläche, um einen Link einzulösen, den dir ein Freund geschickt hat.","","",""
"ios-app","No conversations yet.","No conversations yet.","Noch keine Chats.","","",""
"ios-app","No end time","No end time","Läuft nicht ab","","",""
"ios-app","No live scoreboard games in progress right now","No live scoreboard games in progress right now","","","",""
"ios-app","No one's online in %@ right now","No one's online in %@ right now","In %@ ist gerade niemand online","","%@",""
"ios-app","No one's online in your clubs or in %@ right now","No one's online in your clubs or in %@ right now","In deinen Clubs oder in %@ ist gerade niemand online","","%@",""
"ios-app","No players found.","No players found.","Keine Spieler gefunden.","","",""
"ios-app","No players match ""%@""","No players match ""%@""","Keine Spieler für „%@"" gefunden","","%@",""
"ios-app","No score was recorded before this session timed out. Nothing was saved to your record.","No score was recorded before this session timed out. Nothing was saved to your record.","","","",""
"ios-app","No venue","No venue","","","",""
"ios-app","Nobody has your exact address right now.","Nobody has your exact address right now.","Zurzeit hat niemand deine genaue Adresse.","","",""
"ios-app","Nobody in %@ has logged a qualifying match yet. Play one with another member here and you'll both be on it.","Nobody in %@ has logged a qualifying match yet. Play one with another member here and you'll both be on it.","","","%@",""
"ios-app","None of these — submit anyway","None of these — submit anyway","","","",""
"ios-app","Not a real pool venue","Not a real pool venue","","","",""
"ios-app","Not approved","Not approved","Nicht freigegeben","","",""
"ios-app","Not approved — %@","Not approved — %@","","","%@",""
"ios-app","Not now","Not now","Jetzt nicht","","",""
"ios-app","Not open","Not open","Nicht spielbereit","","",""
"ios-app","Not open right now","Not open right now","Gerade nicht spielbereit","","",""
"ios-app","Not sure yet? Finish later","Not sure yet? Finish later","Noch unsicher? Später fertigstellen","","",""
"ios-app","Nothing was saved for your city in this season.","Nothing was saved for your city in this season.","","","",""
"ios-app","Nothing you typed is wrong — the problem is at our end.","Nothing you typed is wrong — the problem is at our end.","","","",""
"ios-app","Now","Now","Jetzt","","",""
"ios-app","OK","OK","OK","","",""
"ios-app","ONE POCKET · 8NOUT","ONE POCKET · 8NOUT","","","",""
"ios-app","On the City list only, to connections of both of you. End it anytime.","On the City list only, to connections of both of you. End it anytime.","Nur in der Stadt-Liste, für Kontakte von euch beiden. Jederzeit beendbar.","","",""
"ios-app","On your club pin and the City list, to connections of both of you. End it anytime.","On your club pin and the City list, to connections of both of you. End it anytime.","Auf deiner Club-Pin und in der Stadt-Liste, für Kontakte von euch beiden. Jederzeit beendbar.","","",""
"ios-app","One Pocket","One Pocket","One Pocket","","",""
"ios-app","One Pocket only. Always up for a session.","One Pocket only. Always up for a session.","Nur One Pocket. Immer für eine Session zu haben.","","",""
"ios-app","One more thing","One more thing","Noch eine Sache","","",""
"ios-app","One quick question","One quick question","Noch eine kurze Frage","","",""
"ios-app","One word is fine — plenty of players here go by a handle.","One word is fine — plenty of players here go by a handle.","Ein Wort reicht — viele hier spielen unter einem Spitznamen.","","",""
"ios-app","Online in %@","Online in %@","Online in %@","","%@",""
"ios-app","Online now","Online now","Jetzt online","","",""
"ios-app","Only the player who started this scoreboard can update it.","Only the player who started this scoreboard can update it.","","","",""
"ios-app","Only works when the other person has it on too.","Only works when the other person has it on too.","Funktioniert nur, wenn die andere Person es auch aktiviert hat.","","",""
"ios-app","Open 8nout.com/help","Open 8nout.com/help","","","",""
"ios-app","Open Settings","Open Settings","Einstellungen öffnen","","",""
"ios-app","Open TestFlight","Open TestFlight","TestFlight öffnen","","",""
"ios-app","Open TestFlight and install the latest build.","Open TestFlight and install the latest build.","Öffne TestFlight und installiere den neuesten Build.","","",""
"ios-app","Open the match and copy its link.","Open the match and copy its link.","Öffne die Partie und kopiere den Link.","","",""
"ios-app","Open the match on CueScore and paste its link (…/match/?matchId=…).","Open the match on CueScore and paste its link (…/match/?matchId=…).","Öffne die Partie auf CueScore und füge den Link ein (…/match/?matchId=…).","","",""
"ios-app","Open to play","Open to play","Spielbereit","","",""
"ios-app","Open to play only","Open to play only","Nur Spielbereite","","",""
"ios-app","Opens the full list of players","Opens the full list of players","","","",""
"ios-app","Opens this club's page","Opens this club's page","","","",""
"ios-app","Opponent","Opponent","Gegner","","",""
"ios-app","Option 1","Option 1","Option 1","","",""
"ios-app","Option 2","Option 2","Option 2","","",""
"ios-app","Overall","Overall","Gesamt","","",""
"ios-app","PLAYER","PLAYER","","","",""
"ios-app","Past seasons","Past seasons","","","",""
"ios-app","Paste CueScore match link","Paste CueScore match link","CueScore-Partielink einfügen","","",""
"ios-app","Paste a CueScore venue link","Paste a CueScore venue link","","","",""
"ios-app","Paste a link instead","Paste a link instead","Stattdessen einen Link einfügen","","",""
"ios-app","Paste an 8nOut invite link","Paste an 8nOut invite link","8nOut-Einladungslink einfügen","","",""
"ios-app","Paste it here — 8nOut reads the final score and adds it to your record, win or lose.","Paste it here — 8nOut reads the final score and adds it to your record, win or lose.","Füge ihn hier ein — 8nOut liest das Endergebnis und trägt es in deine Bilanz ein, ob Sieg oder Niederlage.","","",""
"ios-app","Paste the 8nOut invite link a friend sent you — you'll be connected instantly.","Paste the 8nOut invite link a friend sent you — you'll be connected instantly.","Füge den 8nOut-Einladungslink ein, den dir ein Freund geschickt hat — du bist sofort verbunden.","","",""
"ios-app","Paste your invite link","Paste your invite link","Deinen Einladungslink einfügen","","",""
"ios-app","Pending","Pending","","","",""
"ios-app","Pending review","Pending review","In Prüfung","","",""
"ios-app","Pending review — it appears on the map once approved.","Pending review — it appears on the map once approved.","","","",""
"ios-app","Permanently deletes your profile, locations, connections, challenges and match history. This can't be undone.","Permanently deletes your profile, locations, connections, challenges and match history. This can't be undone.","Löscht dauerhaft dein Profil, deine Standorte, Kontakte, Duelle und deinen Partienverlauf. Das kann nicht rückgängig gemacht werden.","","",""
"ios-app","Phone","Phone","Telefon","","",""
"ios-app","Phone number · optional","Phone number · optional","Telefonnummer · optional","","",""
"ios-app","Pick an existing club above, or submit yours anyway.","Pick an existing club above, or submit yours anyway.","","","",""
"ios-app","Pick your club and it's added straight away — only a new venue needs review.","Pick your club and it's added straight away — only a new venue needs review.","Wähl deinen Club aus und er ist sofort hinzugefügt — nur ein neuer Club geht zur Prüfung.","","",""
"ios-app","Place","Place","Ort","","",""
"ios-app","Placed in %@, %@","Placed in %@, %@","","","%@",""
"ios-app","Play a match with another %@ member and log it — you'll be on the board straight away.","Play a match with another %@ member and log it — you'll be on the board straight away.","","","%@",""
"ios-app","Play now at %@?","Play now at %@?","","","%@",""
"ios-app","Play on CueScore?","Play on CueScore?","Spielst du auf CueScore?","","",""
"ios-app","Play right now, no scheduled challenge needed.","Play right now, no scheduled challenge needed.","","","",""
"ios-app","Played","Played","","","",""
"ios-app","Player","Player","","","",""
"ios-app","Players filter the map by country and town. Without yours, you're hard to find.","Players filter the map by country and town. Without yours, you're hard to find.","Spieler filtern die Karte nach Land und Stadt. Ohne deine Angaben bist du schwer zu finden.","","",""
"ios-app","Players here","Players here","Spieler hier","","",""
"ios-app","Players who add this club appear here.","Players who add this club appear here.","Spieler, die diesen Club hinzufügen, erscheinen hier.","","",""
"ios-app","Players who frequent this club appear here once they add it to their profile.","Players who frequent this club appear here once they add it to their profile.","Spieler, die diesen Club regelmäßig besuchen, erscheinen hier, sobald sie ihn ihrem Profil hinzufügen.","","",""
"ios-app","Playing at %@ until %@","Playing at %@ until %@","","","%@",""
"ios-app","Playing until %@","Playing until %@","","","%@",""
"ios-app","Playing with %@ at %@ until %@","Playing with %@ at %@ until %@","Spielt mit %@ bei %@ bis %@","","%@",""
"ios-app","Playing with %@ until %@","Playing with %@ until %@","Spielt mit %@ bis %@","","%@",""
"ios-app","Playing, at %@ until %@","Playing, at %@ until %@","","","%@",""
"ios-app","Plays at","Plays at","Spielt bei","","",""
"ios-app","Praying hands","Praying hands","Betende Hände","","",""
"ios-app","Prefer not to say","Prefer not to say","Keine Angabe","","",""
"ios-app","Preparing…","Preparing…","","","",""
"ios-app","Presence","Presence","","","",""
"ios-app","Preview","Preview","","","",""
"ios-app","Preview full size","Preview full size","","","",""
"ios-app","Preview of the printed board","Preview of the printed board","","","",""
"ios-app","Privacy","Privacy","Datenschutz","","",""
"ios-app","Privacy Policy","Privacy Policy","Datenschutzrichtlinie","","",""
"ios-app","Profile","Profile","Profil","","",""
"ios-app","Question %lld of 3","Question %lld of 3","Frage %lld von 3","","%lld",""
"ios-app","RATING","RATING","","","",""
"ios-app","Race format","Race format","","","",""
"ios-app","Race to","Race to","","","",""
"ios-app","Race to %lld","Race to %lld","","","%lld",""
"ios-app","Rack %lld of race to %lld","Rack %lld of race to %lld","","","%lld",""
"ios-app","Racks %lld","Racks %lld","","","%lld",""
"ios-app","Rating","Rating","Rating","","",""
"ios-app","Ratings & profiles","Ratings & profiles","Ratings & Profile","","",""
"ios-app","React","React","Reagieren","","",""
"ios-app","Read","Read","Gelesen","","",""
"ios-app","Read receipts","Read receipts","Lesebestätigungen","","",""
"ios-app","Read receipts are here","Read receipts are here","Lesebestätigungen sind da","","",""
"ios-app","Read receipts only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Read receipts only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Lesebestätigungen funktionieren nur, wenn du und die andere Person sie beide aktiviert habt. Schalte deine aus, und es endet sofort für euch beide.","","",""
"ios-app","Read this online","Read this online","","","",""
"ios-app","Reading…","Reading…","","","",""
"ios-app","Ready to play","Ready to play","Spielbereit","","",""
"ios-app","Reason","Reason","Grund","","",""
"ios-app","Reason: %@","Reason: %@","Grund: %@","","%@",""
"ios-app","Recent matches","Recent matches","Letzte Partien","","",""
"ios-app","Record","Record","Bilanz","","",""
"ios-app","Recorded by %@","Recorded by %@","","","%@",""
"ios-app","Recorded by you","Recorded by you","","","",""
"ios-app","Redeem invite","Redeem invite","Einladung einlösen","","",""
"ios-app","Redeem invite link","Redeem invite link","Einladungslink einlösen","","",""
"ios-app","Rejoin scoreboard","Rejoin scoreboard","","","",""
"ios-app","Rejoin the live scoreboard","Rejoin the live scoreboard","","","",""
"ios-app","Related","Related","","","",""
"ios-app","Remove","Remove","Entfernen","","",""
"ios-app","Remove %@ from your clubs?","Remove %@ from your clubs?","%@ aus deinen Clubs entfernen?","","%@",""
"ios-app","Remove club","Remove club","Club entfernen","","",""
"ios-app","Remove connection","Remove connection","","","",""
"ios-app","Remove contact details","Remove contact details","Kontaktdaten entfernen","","",""
"ios-app","Remove reaction","Remove reaction","Reaktion entfernen","","",""
"ios-app","Remove second option","Remove second option","Zweite Option entfernen","","",""
"ios-app","Report","Report","Melden","","",""
"ios-app","Report message","Report message","Nachricht melden","","",""
"ios-app","Report player","Report player","Spieler melden","","",""
"ios-app","Report sent.","Report sent.","","","",""
"ios-app","Report venue","Report venue","","","",""
"ios-app","Reported and blocked.","Reported and blocked.","","","",""
