"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"ios-app","Also block this player","Also block this player","Blocca anche questo giocatore","","",""
"ios-app","Alternate","Alternate","Alternata","","",""
"ios-app","Answered","Answered","Risposto","","",""
"ios-app","Any match you log with another member of the same city's ladder, however you log it: by hand, from the live scoreboard, or imported from CueScore. Matches against anyone else don't move your rating.","Any match you log with another member of the same city's ladder, however you log it: by hand, from the live scoreboard, or imported from CueScore. Matches against anyone else don't move your rating.","Ogni partita che registri con un altro membro della ladder della stessa città, comunque tu la registri: a mano, dal tabellone dal vivo, o importata da CueScore. Le partite contro chiunque altro non muovono il tuo rating.","","",""
"ios-app","Any member can export the standings — including to put up on a noticeboard at a club.","Any member can export the standings — including to put up on a noticeboard at a club.","Ogni membro può esportare la classifica — anche per affiggerla in bacheca in un club.","","",""
"ios-app","Anything else we should know? (optional)","Anything else we should know? (optional)","Qualcos'altro che dovremmo sapere? (facoltativo)","","",""
"ios-app","Appearance","Appearance","Aspetto","","",""
"ios-app","Asking to play for money","Asking to play for money","Proposta di giocare per soldi","","",""
"ios-app","At %@ until %@","At %@ until %@","Al %1$@ fino alle %2$@","","%@",""
"ios-app","At a club","At a club","In un club","","",""
"ios-app","At home","At home","A casa","","",""
"ios-app","Back","Back","Indietro","","",""
"ios-app","Back to camera","Back to camera","Torna alla fotocamera","","",""
"ios-app","Back to search","Back to search","Torna alla ricerca","","",""
"ios-app","Beating someone rated well above you moves your rating more than beating someone close to you. Losing to someone well below you costs more than losing to someone close.","Beating someone rated well above you moves your rating more than beating someone close to you. Losing to someone well below you costs more than losing to someone close.","Battere qualcuno con un rating molto più alto del tuo muove il tuo rating più che battere qualcuno vicino al tuo livello. Perdere contro qualcuno molto più basso costa di più che perdere contro qualcuno vicino al tuo livello.","","",""
"ios-app","Before you confirm you're playing","Before you confirm you're playing","Prima di confermare che stai giocando","","",""
"ios-app","Before you join","Before you join","Prima di iscriverti","","",""
"ios-app","Before you show as ""in the club""","Before you show as ""in the club""","Prima di mostrarti come ""al club""","","",""
"ios-app","Block","Block","Blocca","","",""
"ios-app","Block %@?","Block %@?","Bloccare %@?","","%@",""
"ios-app","Block player","Block player","Blocca giocatore","","",""
"ios-app","Blocked players","Blocked players","Giocatori bloccati","","",""
"ios-app","Both","Both","Entrambi","","",""
"ios-app","Break","Break","Rottura","","",""
"ios-app","Breaking","Breaking","Rottura","","",""
"ios-app","Call","Call","Chiama","","",""
"ios-app","Call %@","Call %@","Chiama %1$@","","%@",""
"ios-app","Call to play!!","Call to play!!","Voglia di giocare!","","",""
"ios-app","Can't find it? Add a new venue","Can't find it? Add a new venue","Non lo trovi? Aggiungi un nuovo locale","","",""
"ios-app","Cancel","Cancel","Annulla","","",""
"ios-app","Challenges","Challenges","Sfide","","",""
"ios-app","Change photo","Change photo","Cambia foto","","",""
"ios-app","Changing the language takes effect the next time you open 8nOut.","Changing the language takes effect the next time you open 8nOut.","La modifica della lingua avrà effetto la prossima volta che apri 8nOut.","","",""
"ios-app","Chat","Chat","Chat","","",""
"ios-app","Chat is one-to-one, with your accepted connections only. Messages are deleted automatically 60 days after they're sent. We don't read your messages — if one is reported, a moderator can review it and the messages around it, and every such access is logged. Anything you type here — including an address — stays in the chat for up to 60 days, even if you later disconnect or block. See the Privacy Policy for details.","Chat is one-to-one, with your accepted connections only. Messages are deleted automatically 60 days after they're sent. We don't read your messages — if one is reported, a moderator can review it and the messages around it, and every such access is logged. Anything you type here — including an address — stays in the chat for up to 60 days, even if you later disconnect or block. See the Privacy Policy for details.","La chat è uno a uno, solo con le tue connessioni accettate. I messaggi vengono eliminati automaticamente 60 giorni dopo l'invio. Non leggiamo i tuoi messaggi — se uno viene segnalato, un moderatore può esaminarlo insieme ai messaggi intorno ad esso, e ogni accesso di questo tipo viene registrato. Tutto ciò che scrivi qui — incluso un indirizzo — resta nella chat fino a 60 giorni, anche se in seguito disconnetti o blocchi l'altra persona. Consulta l'Informativa sulla Privacy per i dettagli.","","",""
"ios-app","Check back soon — players show up as they get to a table.","Check back soon — players show up as they get to a table.","Torna a controllare presto — i giocatori compaiono non appena arrivano a un tavolo.","","",""
"ios-app","Check the address above — street, city and country — then submit again.","Check the address above — street, city and country — then submit again.","Controlla l'indirizzo qui sopra — via, città e paese — poi invia di nuovo.","","",""
"ios-app","Check the spelling, or invite them with your connect code.","Check the spelling, or invite them with your connect code.","Controlla l'ortografia, oppure invitalo con il tuo codice di connessione.","","",""
"ios-app","Check your connection and try again.","Check your connection and try again.","Controlla la tua connessione e riprova.","","",""
"ios-app","Checking the address…","Checking the address…","Verifica dell'indirizzo…","","",""
"ios-app","Choose a different place","Choose a different place","Scegli un altro posto","","",""
"ios-app","Choose from library","Choose from library","Scegli dalla libreria","","",""
"ios-app","City","City","Città","","",""
"ios-app","City Ladder","City Ladder","City Ladder","","",""
"ios-app","Clear","Clear","Cancella","","",""
"ios-app","Close","Close","Chiudi","","",""
"ios-app","Closed %@","Closed %@","Chiusa il %1$@","","%@",""
"ios-app","Closed, or wrong details","Closed, or wrong details","Chiuso, o dati errati","","",""
"ios-app","Club","Club","Club","","",""
"ios-app","Club alerts","Club alerts","Avvisi di club","","",""
"ios-app","Clubs","Clubs","Club","","",""
"ios-app","Clubs are added by the community, so yours may not be here yet. Add it and we'll check it — it goes on the map once it's approved.","Clubs are added by the community, so yours may not be here yet. Add it and we'll check it — it goes on the map once it's approved.","I club vengono aggiunti dalla comunità, quindi il tuo potrebbe non esserci ancora. Aggiungilo e lo controlleremo — va sulla mappa una volta approvato.","","",""
"ios-app","Confirm final result","Confirm final result","Conferma il risultato finale","","",""
"ios-app","Confirm you're playing","Confirm you're playing","Conferma che stai giocando","","",""
"ios-app","Connect","Connect","Connetti","","",""
"ios-app","Connect code","Connect code","Codice di connessione","","",""
"ios-app","Connected","Connected","Connesso","","",""
"ios-app","Connecting is how you swap contact details.","Connecting is how you swap contact details.","Connettersi è il modo per scambiarsi i contatti.","","",""
"ios-app","Connections","Connections","Connessioni","","",""
"ios-app","Contact","Contact","Contatto","","",""
"ios-app","Continue","Continue","Continua","","",""
"ios-app","Continue playing","Continue playing","Continua a giocare","","",""
"ios-app","Continue with Google","Continue with Google","Continua con Google","","",""
"ios-app","Couldn't add that club just now. Try again.","Couldn't add that club just now. Try again.","Non è stato possibile aggiungere quel club in questo momento. Riprova.","","",""
"ios-app","Couldn't change that just now. Try again.","Couldn't change that just now. Try again.","Non è stato possibile cambiarlo in questo momento. Riprova.","","",""
"ios-app","Couldn't do that right now. Try again.","Couldn't do that right now. Try again.","Non è stato possibile farlo proprio ora. Riprova.","","",""
"ios-app","Couldn't link right now. Try again.","Couldn't link right now. Try again.","Non è stato possibile collegare in questo momento. Riprova.","","",""
"ios-app","Couldn't load players","Couldn't load players","Non è stato possibile caricare i giocatori","","",""
"ios-app","Couldn't load the %@ board.","Couldn't load the %@ board.","Non è stato possibile caricare la classifica di %1$@.","","%@",""
"ios-app","Couldn't load the club list just now.","Couldn't load the club list just now.","Non è stato possibile caricare l'elenco dei club in questo momento.","","",""
"ios-app","Couldn't load the rest of the list.","Couldn't load the rest of the list.","Non è stato possibile caricare il resto della lista.","","",""
"ios-app","Couldn't load your ladder standing.","Couldn't load your ladder standing.","Non è stato possibile caricare la tua posizione in classifica.","","",""
"ios-app","Couldn't open the chat","Couldn't open the chat","Non è stato possibile aprire la chat","","",""
"ios-app","Couldn't reach CueScore right now — try again shortly, or add it manually.","Couldn't reach CueScore right now — try again shortly, or add it manually.","Non è stato possibile raggiungere CueScore in questo momento — riprova tra poco, oppure aggiungilo a mano.","","",""
"ios-app","Couldn't save — check your connection and try again.","Couldn't save — check your connection and try again.","Non è stato possibile salvare — controlla la tua connessione e riprova.","","",""
"ios-app","Couldn't send the request. Try again.","Couldn't send the request. Try again.","Non è stato possibile inviare la richiesta. Riprova.","","",""
"ios-app","Couldn't submit that venue. Please try again.","Couldn't submit that venue. Please try again.","Non è stato possibile inviare quel locale. Riprova.","","",""
"ios-app","Couldn't unlink right now. Try again.","Couldn't unlink right now. Try again.","Non è stato possibile scollegare in questo momento. Riprova.","","",""
"ios-app","Country","Country","Paese","","",""
"ios-app","Create and add","Create and add","Crea e aggiungi","","",""
"ios-app","CueScore","CueScore","CueScore","","",""
"ios-app","CueScore linked","CueScore linked","CueScore collegato","","",""
"ios-app","CueScore lookups are turned off right now — add the club manually below.","CueScore lookups are turned off right now — add the club manually below.","Le ricerche su CueScore sono disattivate al momento — aggiungi il club a mano qui sotto.","","",""
"ios-app","CueScore match","CueScore match","Partita CueScore","","",""
"ios-app","CueScore player ID or profile link","CueScore player ID or profile link","ID giocatore CueScore o link al profilo","","",""
"ios-app","CueScore profile","CueScore profile","Profilo CueScore","","",""
"ios-app","Current season","Current season","Stagione attuale","","",""
"ios-app","Current standings","Current standings","Classifica attuale","","",""
"ios-app","Dark","Dark","Scuro","","",""
"ios-app","Decide later","Decide later","Decidere più tardi","","",""
"ios-app","Decline","Decline","Rifiuta","","",""
"ios-app","Declined","Declined","Rifiutato","","",""
"ios-app","Delete account","Delete account","Elimina account","","",""
"ios-app","Delete everything","Delete everything","Elimina tutto","","",""
"ios-app","Delete for everyone","Delete for everyone","Elimina per tutti","","",""
"ios-app","Delete for everyone?","Delete for everyone?","Eliminare per tutti?","","",""
"ios-app","Delete game","Delete game","Elimina partita","","",""
"ios-app","Delete your account?","Delete your account?","Eliminare il tuo account?","","",""
"ios-app","Deleted player","Deleted player","Giocatore eliminato","","",""
"ios-app","Did this game happen?","Did this game happen?","Questa partita si è giocata?","","",""
"ios-app","Did you mean?","Did you mean?","Forse intendevi?","","",""
"ios-app","Didn't happen","Didn't happen","Non si è giocata","","",""
"ios-app","Didn't happen?","Didn't happen?","Non giocata?","","",""
"ios-app","Discipline","Discipline","Disciplina","","",""
"ios-app","Dismiss rotate suggestion","Dismiss rotate suggestion","","","",""
"ios-app","Doesn't look right? Message %@","Doesn't look right? Message %@","Non ti sembra corretto? Scrivi a %@","","%@",""
"ios-app","Done","Done","Fatto","","",""
"ios-app","Edit","Edit","Modifica","","",""
"ios-app","Edit bio","Edit bio","Modifica bio","","",""
"ios-app","Edit bio & home town","Edit bio & home town","Modifica bio e città natale","","",""
"ios-app","Edit result","Edit result","Modifica risultato","","",""
"ios-app","Email us","Email us","Scrivici","","",""
"ios-app","End","End","","","",""
"ios-app","Ends %@ · %@","Ends %@ · %@","Termina %1$@ · %2$@","","%@",""
"ios-app","Everyone starts at","Everyone starts at","Tutti iniziano a","","",""
"ios-app","Everyone starts at 1500. When you and another member of your city's ladder log a match together, the winner's rating goes up and the loser's goes down.","Everyone starts at 1500. When you and another member of your city's ladder log a match together, the winner's rating goes up and the loser's goes down.","Tutti iniziano a 1500. Quando tu e un altro membro della ladder della tua città registrate una partita insieme, il rating di chi vince sale e quello di chi perde scende.","","",""
"ios-app","Expired","Expired","Scaduto","","",""
"ios-app","Export the board","Export the board","Esporta la classifica","","",""
"ios-app","Facebook","Facebook","Facebook","","",""
"ios-app","FairMatch profile link (optional)","FairMatch profile link (optional)","Link del profilo FairMatch (facoltativo)","","",""
"ios-app","Fake profile","Fake profile","Profilo falso","","",""
"ios-app","Fargo Rating","Fargo Rating","Fargo Rating","","",""
"ios-app","Fastest way: paste the club's CueScore venue link — the one that ends in a number. Or add it manually below.","Fastest way: paste the club's CueScore venue link — the one that ends in a number. Or add it manually below.","Il modo più veloce: incolla il link del locale su CueScore — quello che finisce con un numero. Oppure aggiungilo a mano qui sotto.","","",""
"ios-app","Final standings · %@","Final standings · %@","Classifica finale · %1$@","","%@",""
"ios-app","Final standings · closed %@ — exported %@","Final standings · closed %@ — exported %@","Classifica finale · chiusa %1$@ — esportata %2$@","","%@",""
"ios-app","Find and challenge One Pocket players near you.","Find and challenge One Pocket players near you.","Trova giocatori di One Pocket vicino a te e sfidali.","","",""
"ios-app","Find players","Find players","Trova giocatori","","",""
"ios-app","Find players by name","Find players by name","Cerca giocatori per nome","","",""
"ios-app","Find your club","Find your club","Trova il tuo club","","",""
"ios-app","Finish","Finish","Completa","","",""
"ios-app","Finish later","Finish later","Finisci più tardi","","",""
"ios-app","Finish match","Finish match","Termina partita","","",""
"ios-app","Finish setting up","Finish setting up","Completa la configurazione","","",""
"ios-app","Finish your match on CueScore.","Finish your match on CueScore.","Concludi la tua partita su CueScore.","","",""
"ios-app","Flip a coin to decide who breaks, and start the match","Flip a coin to decide who breaks, and start the match","Lancia una monetina per decidere chi rompe, e avvia la partita","","",""
"ios-app","Flip for me — starts the match","Flip for me — starts the match","Lancia la monetina — avvia la partita","","",""
"ios-app","Follow us","Follow us","Seguici","","",""
"ios-app","For players who'd rather call or text. Shown only to accepted connections.","For players who'd rather call or text. Shown only to accepted connections.","Per i giocatori che preferiscono chiamare o scrivere. Visibile solo alle connessioni accettate.","","",""
"ios-app","Form","Form","Forma","","",""
"ios-app","From your profile","From your profile","Dal tuo profilo","","",""
"ios-app","Go invisible","Go invisible","Diventa invisibile","","",""
"ios-app","Go to Connections","Go to Connections","Vai a Connessioni","","",""
"ios-app","Got it","Got it","Ho capito","","",""
"ios-app","Harassment or abuse","Harassment or abuse","Molestie o abusi","","",""
"ios-app","Has a home table — private until connected","Has a home table — private until connected","Ha un tavolo di casa — privato finché non vi connettete.","","",""
"ios-app","Have another player scan this to connect with you on 8nOut.","Have another player scan this to connect with you on 8nOut.","Fai scansionare questo a un altro giocatore per connetterti con lui su 8nOut.","","",""
"ios-app","Head-to-head with you","Head-to-head with you","Testa a testa con te","","",""
"ios-app","Heart","Heart","Cuore","","",""
"ios-app","Help","Help","Aiuto","","",""
"ios-app","Help isn't available","Help isn't available","La guida non è disponibile","","",""
"ios-app","Helps us decide whether to build a home-table feature. It's private, and skipping changes nothing else about your account. If you already have one, it stays visible to your connections only — never public.","Helps us decide whether to build a home-table feature. It's private, and skipping changes nothing else about your account. If you already have one, it stays visible to your connections only — never public.","Ci aiuta a decidere se sviluppare una funzione per il tavolo di casa. Resta privato, e saltarlo non cambia nient'altro nel tuo account. Se ne hai già uno, resta visibile solo alle tue connessioni — mai in pubblico.","","",""
"ios-app","Hidden (%lld)","Hidden (%lld)","Nascoste (%1$lld)","","%lld",""
"ios-app","Hide conversation","Hide conversation","Nascondi conversazione","","",""
"ios-app","Hide invite","Hide invite","Nascondi invito","","",""
"ios-app","Home","Home","Città","","",""
"ios-app","Home table","Home table","Tavolo di casa","","",""
"ios-app","Home table — address stays private until shared","Home table — address stays private until shared","Tavolo di casa — l'indirizzo resta privato finché non viene condiviso","","",""
"ios-app","Home town","Home town","Città","","",""
"ios-app","How chat works","How chat works","Come funziona la chat","","",""
"ios-app","How fast it moves","How fast it moves","Quanto velocemente cambia","","",""
"ios-app","How importing works","How importing works","Come funziona l'importazione","","",""
"ios-app","How it works","How it works","Come funziona","","",""
"ios-app","How my name appears in past seasons","How my name appears in past seasons","Come appare il mio nome nelle stagioni passate","","",""
"ios-app","How the rating works","How the rating works","Come funziona il rating","","",""
"ios-app","I confirm I am at least %lld years old.","I confirm I am at least %lld years old.","Confermo di avere almeno %1$lld anni.","","%lld",""
"ios-app","I have read and agree to the [Terms of Service](%@) and [Privacy Policy](%@).","I have read and agree to the [Terms of Service](%@) and [Privacy Policy](%@).","Ho letto e accetto i [Termini di Servizio](%1$@) e l'[Informativa sulla Privacy](%2$@).","","%@",""
"ios-app","I'm 18 or older now","I'm 18 or older now","Ora ho 18 anni o più","","",""
"ios-app","I'm in the club","I'm in the club","Sono al club","","",""
"ios-app","I'm making this report in good faith and believe the information in it is accurate and complete.","I'm making this report in good faith and believe the information in it is accurate and complete.","Presento questa segnalazione in buona fede e ritengo che le informazioni contenute siano accurate e complete.","","",""
"ios-app","If you believe this decision was wrong, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com). Because the account and its data have been deleted we cannot restore them, but you can still contest this decision, including before a court. More on this is in our Terms of Service (section 13).","If you believe this decision was wrong, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com). Because the account and its data have been deleted we cannot restore them, but you can still contest this decision, including before a court. More on this is in our Terms of Service (section 13).","Se ritieni che questa decisione sia sbagliata, puoi scriverci a [privacy@8nout.com](mailto:privacy@8nout.com). Poiché l'account e i suoi dati sono stati cancellati non possiamo ripristinarli, ma puoi comunque contestare questa decisione, anche davanti a un tribunale. Maggiori informazioni nei nostri Termini di Servizio (sezione 13).","","",""
"ios-app","If you believe this was a mistake, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com) to ask us to review it. If you disagree with our decision, you also have the right to take the matter to court. More on this is in our Terms of Service (section 13).","If you believe this was a mistake, you can contact us at [privacy@8nout.com](mailto:privacy@8nout.com) to ask us to review it. If you disagree with our decision, you also have the right to take the matter to court. More on this is in our Terms of Service (section 13).","Se ritieni che sia stato un errore, puoi scriverci a [privacy@8nout.com](mailto:privacy@8nout.com) per chiederci di rivederlo. Se non sei d'accordo con la nostra decisione, hai anche il diritto di portare la questione davanti a un tribunale. Maggiori informazioni nei nostri Termini di Servizio (sezione 13).","","",""
"ios-app","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","If you think this is wrong, contact us at privacy@8nout.com. Your right to go to court is unaffected.","Se pensi che sia sbagliato, scrivici a privacy@8nout.com. Il tuo diritto di rivolgerti a un tribunale resta impregiudicato.","","",""
"ios-app","Import a CueScore match","Import a CueScore match","Importa una partita di CueScore","","",""
"ios-app","Import a finished CueScore match — every game counts, win or lose.","Import a finished CueScore match — every game counts, win or lose.","Importa una partita conclusa da CueScore — ogni partita conta, che tu vinca o perda.","","",""
"ios-app","Import match","Import match","Importa partita","","",""
"ios-app","Import this match","Import this match","Importa questa partita","","",""
"ios-app","Importing…","Importing…","Importazione…","","",""
"ios-app","In %@","In %@","A %1$@","","%@",""
"ios-app","In the app now","In the app now","Nell'app ora","","",""
"ios-app","In the club at %@ until %@","In the club at %@ until %@","Al club, al %1$@, fino alle %2$@","","%@",""
"ios-app","In the club until %@","In the club until %@","Al club fino alle %1$@","","%@",""
"ios-app","Inappropriate content","Inappropriate content","Contenuto inappropriato","","",""
"ios-app","Inappropriate photo","Inappropriate photo","Foto inappropriata","","",""
"ios-app","Invitation expired","Invitation expired","Invito scaduto","","",""
"ios-app","Invitation to play","Invitation to play","Invito a giocare","","",""
"ios-app","Invite a connection to play from the Connections tab.","Invite a connection to play from the Connections tab.","Invita una connessione a giocare dalla scheda Connessioni.","","",""
"ios-app","Invite a player","Invite a player","Invita un giocatore","","",""
"ios-app","Invite link","Invite link","Link di invito","","",""
"ios-app","Invite sent","Invite sent","Invito inviato","","",""
"ios-app","Invite to play","Invite to play","Invita a giocare","","",""
"ios-app","Is that close enough?","Is that close enough?","Va bene comunque?","","",""
"ios-app","It moves with your results — quickly at first, then more slowly as it settles.","It moves with your results — quickly at first, then more slowly as it settles.","Cambia con i tuoi risultati — velocemente all'inizio, poi più lentamente man mano che si stabilizza.","","",""
"ios-app","It's on your clubs already. Once it's approved, the club goes on the map and your name is on its list. Until then, you're not on any club's list.","It's on your clubs already. Once it's approved, the club goes on the map and your name is on its list. Until then, you're not on any club's list.","È già tra i tuoi club. Una volta approvato, il club va sulla mappa e il tuo nome è nella sua lista. Fino ad allora, non sei nella lista di nessun club.","","",""
"ios-app","It's still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","It's still on your profile, but you're not on any club's list. Pick a club that's already on the map and you're on its list straight away.","È ancora sul tuo profilo, ma non sei nella lista di nessun club. Scegli un club già presente sulla mappa e sarai subito nella sua lista.","","",""
"ios-app","Join","Join","Iscriviti","","",""
"ios-app","Join the %@ Ladder","Join the %@ Ladder","Unisciti alla %1$@ Ladder","","%@",""
"ios-app","Join the ladder","Join the ladder","Unisciti alla ladder","","",""
"ios-app","Language","Language","Lingua","","",""
"ios-app","Last 5","Last 5","Ultime 5","","",""
"ios-app","Last played","Last played","Ultima partita","","",""
"ios-app","Last played %@","Last played %@","Ultima partita il %1$@","","%@",""
"ios-app","Last-played dates are left off the printed board. Rank, name and rating only.","Last-played dates are left off the printed board. Rank, name and rating only.","Le date dell'ultima partita non compaiono nella classifica stampata. Solo posizione, nome e rating.","","",""
"ios-app","Laughing","Laughing","Risata","","",""
"ios-app","Learn more","Learn more","Scopri di più","","",""
"ios-app","Leave","Leave","Esci","","",""
"ios-app","Leave the %@ Ladder","Leave the %@ Ladder","Lascia la %1$@ Ladder","","%@",""
"ios-app","Leave the ladder","Leave the ladder","Lascia la ladder","","",""
"ios-app","Legal","Legal","Legale","","",""
"ios-app","Legal contact points","Legal contact points","Punti di contatto legale","","",""
"ios-app","Let's connect","Let's connect","Connettiamoci","","",""
"ios-app","Light","Light","Chiaro","","",""
"ios-app","Link CueScore","Link CueScore","Collega CueScore","","",""
"ios-app","Link CueScore profile","Link CueScore profile","Collega profilo CueScore","","",""
"ios-app","Link CueScore to import results","Link CueScore to import results","Collega CueScore per importare i risultati","","",""
"ios-app","Link added · number hidden","Link added · number hidden","Link aggiunto · numero nascosto","","",""
"ios-app","Link your CueScore profile so other One Pocket players recognise you — your name and photo come straight from CueScore. You can always do this later in Profile.","Link your CueScore profile so other One Pocket players recognise you — your name and photo come straight from CueScore. You can always do this later in Profile.","Collega il tuo profilo CueScore così gli altri giocatori di One Pocket ti riconoscono — il tuo nome e la tua foto arrivano direttamente da CueScore. Puoi farlo anche più tardi dal Profilo.","","",""
"ios-app","Link your CueScore profile to import your match results — every game counts, win or lose.","Link your CueScore profile to import your match results — every game counts, win or lose.","Collega il tuo profilo CueScore per importare i risultati delle tue partite — ogni partita conta, che tu vinca o perda.","","",""
"ios-app","Linked","Linked","Collegato","","",""
"ios-app","Live","Live","Dal vivo","","",""
"ios-app","Load more","Load more","Carica altro","","",""
"ios-app","Loading…","Loading…","Caricamento…","","",""
"ios-app","Log result","Log result","Registra risultato","","",""
"ios-app","Look up","Look up","Cerca","","",""
"ios-app","Look up another","Look up another","Cercane un altro","","",""
"ios-app","Look up match","Look up match","Cerca partita","","",""
"ios-app","Looking up…","Looking up…","Ricerca…","","",""
"ios-app","Lost","Lost","Persa","","",""
"ios-app","Make sure this is right before finishing.","Make sure this is right before finishing.","Assicurati che sia corretto prima di concludere.","","",""
"ios-app","Map","Map","Mappa","","",""
"ios-app","Map data","Map data","Dati della mappa","","",""
"ios-app","Map data © OpenStreetMap contributors","Map data © OpenStreetMap contributors","Dati della mappa © collaboratori di OpenStreetMap","","",""
"ios-app","Match","Match","Partita","","",""
"ios-app","Match finished","Match finished","","","",""
"ios-app","Match finished. %@, %@ against %@.","Match finished. %@, %@ against %@.","","","%@",""
"ios-app","Match imported","Match imported","Partita importata","","",""
"ios-app","Matches","Matches","Partite","","",""
"ios-app","Messages are deleted automatically 60 days after they're sent.","Messages are deleted automatically 60 days after they're sent.","I messaggi vengono eliminati automaticamente 60 giorni dopo l'invio.","","",""
"ios-app","Messaging is unavailable right now — try again later.","Messaging is unavailable right now — try again later.","I messaggi non sono disponibili in questo momento — riprova più tardi.","","",""
"ios-app","More options for %@","More options for %@","Altre opzioni per %@","","%@",""
"ios-app","More players","More players","Altri giocatori","","",""
"ios-app","Mute notifications","Mute notifications","Silenzia notifiche","","",""
"ios-app","Muted","Muted","Silenziata","","",""
"ios-app","My clubs","My clubs","I miei club","","",""
"ios-app","My connect code","My connect code","Il mio codice di connessione","","",""
"ios-app","My public profile","My public profile","Il mio profilo pubblico","","",""
"ios-app","Name","Name","Nome","","",""
"ios-app","Navigate to %@","Navigate to %@","Naviga verso %@","","%@",""
"ios-app","Nearby players","Nearby players","Giocatori nelle vicinanze","","",""
"ios-app","Needs your response","Needs your response","Richiede una tua risposta","","",""
"ios-app","New","New","Nuovo","","",""
"ios-app","New code ready","New code ready","Nuovo codice pronto","","",""
"ios-app","New scoreboard","New scoreboard","Nuovo tabellone","","",""
"ios-app","New venue","New venue","Nuovo locale","","",""
"ios-app","Next","Next","Avanti","","",""
"ios-app","No CueScore player found with that ID or profile link.","No CueScore player found with that ID or profile link.","Non è stato trovato nessun giocatore CueScore con quell'ID o link al profilo.","","",""
"ios-app","No active challenges yet.","No active challenges yet.","Ancora nessuna sfida attiva.","","",""
"ios-app","No answers are published yet.","No answers are published yet.","Non è ancora stata pubblicata nessuna risposta.","","",""
"ios-app","No answers for ""%@""","No answers for ""%@""","Nessuna risposta per ""%1$@""","","%@",""
"ios-app","No automated tools were used in this decision — a person reviewed it.","No automated tools were used in this decision — a person reviewed it.","Per questa decisione non è stato usato nessuno strumento automatizzato — è stata esaminata da una persona.","","",""
"ios-app","No clubs saved yet — add one from your Profile","No clubs saved yet — add one from your Profile","Non hai ancora salvato nessun club — aggiungine uno dal tuo Profilo","","",""
"ios-app","No connections yet — find players on the map, or tap the invite button above to redeem a link a friend sent you.","No connections yet — find players on the map, or tap the invite button above to redeem a link a friend sent you.","Ancora nessuna connessione — trova giocatori sulla mappa, o tocca il pulsante di invito qui sopra per usare un link che ti ha inviato un amico.","","",""
"ios-app","No conversations yet.","No conversations yet.","Ancora nessuna conversazione.","","",""
"ios-app","No end time","No end time","Nessuna scadenza","","",""
"ios-app","No live scoreboard games in progress right now","No live scoreboard games in progress right now","Nessuna partita con tabellone dal vivo in corso in questo momento","","",""
"ios-app","No one's online in %@ right now","No one's online in %@ right now","Nessuno è online a %1$@ in questo momento","","%@",""
"ios-app","No one's online in your clubs or in %@ right now","No one's online in your clubs or in %@ right now","Nessuno è online nei tuoi club o a %1$@ in questo momento","","%@",""
"ios-app","No players found.","No players found.","Nessun giocatore trovato.","","",""
"ios-app","No players match ""%@""","No players match ""%@""","Nessun giocatore corrisponde a ""%1$@""","","%@",""
"ios-app","No score was recorded before this session timed out. Nothing was saved to your record.","No score was recorded before this session timed out. Nothing was saved to your record.","Non è stato registrato nessun punteggio prima che la sessione scadesse. Non è stato salvato nulla nel tuo bilancio.","","",""
"ios-app","No venue","No venue","Nessun locale","","",""
"ios-app","Nobody has your exact address right now.","Nobody has your exact address right now.","Al momento nessuno ha il tuo indirizzo esatto.","","",""
"ios-app","Nobody in %@ has logged a qualifying match yet. Play one with another member here and you'll both be on it.","Nobody in %@ has logged a qualifying match yet. Play one with another member here and you'll both be on it.","Nessuno a %1$@ ha ancora registrato una partita valida. Giocane una con un altro membro qui e sarete entrambi in classifica.","","%@",""
"ios-app","None of these — submit anyway","None of these — submit anyway","Nessuno di questi — invia comunque","","",""
"ios-app","Not a real pool venue","Not a real pool venue","Non è un vero circolo di biliardo","","",""
"ios-app","Not approved","Not approved","Non approvato","","",""
"ios-app","Not approved — %@","Not approved — %@","Non approvato — %1$@","","%@",""
"ios-app","Not now","Not now","Non ora","","",""
"ios-app","Not open","Not open","Non disponibile","","",""
"ios-app","Not open right now","Not open right now","Non disponibile ora","","",""
"ios-app","Not sure yet? Finish later","Not sure yet? Finish later","Non ancora sicuro? Finisci più tardi","","",""
"ios-app","Nothing was saved for your city in this season.","Nothing was saved for your city in this season.","Non è stato salvato nulla per la tua città in questa stagione.","","",""
"ios-app","Nothing you typed is wrong — the problem is at our end.","Nothing you typed is wrong — the problem is at our end.","Non c'è nulla di sbagliato in ciò che hai scritto — il problema è dalla nostra parte.","","",""
"ios-app","Now","Now","Ora","","",""
"ios-app","OK","OK","OK","","",""
"ios-app","ONE POCKET · 8NOUT","ONE POCKET · 8NOUT","ONE POCKET · 8NOUT","","",""
"ios-app","On the City list only, to connections of both of you. End it anytime.","On the City list only, to connections of both of you. End it anytime.","Solo nella lista della città, per le connessioni di entrambi. Terminalo quando vuoi.","","",""
